email_id,email_type,email_tone,model,prompt_id,strategy,summary,latency_s,rouge1,rouge2,rougeL,compression_ratio,word_count,tone_preservation,flesch_kincaid,error
E01,single,formal,Claude Haiku,CS02,casual,"# Quick Summary

**What it's about:** Marcus needs you to approve three budget items before the Q3 close on Friday.

**What you need to do:**
1. Approve the $42K software licensing renewal by **Wednesday end of day**
2. Sign off on $18.5K in contractor invoices
3. Write up an explanation for a $7.2K travel expense variance (for audit)

**Deadline:** Friday (end of quarter close)

**Also:** He's asking if you can hop on a quick call tomorrow morning (9-11 AM EST) to go over it all.",4.6550164222717285,0.4341,0.189,0.3256,0.5742,89,0.0,6.07,
E01,single,formal,Claude Sonnet 4.6,CS02,casual,"**Budget stuff needs your attention ASAP.**

Marcus from Finance is following up on three things from last week's leadership meeting:

1. **Approve** $42K in software licensing renewals — **by Wednesday COB**
2. **Sign off** on $18.5K in contractor invoices — pending your approval
3. **Write up an explanation** for a $7.2K travel expense discrepancy — needed for audit

**What you need to do:** Reply to confirm you got the email, and let him know if you can hop on a call tomorrow between 9–11 AM EST to sort it all out.

**Hard deadline: Friday** (end-of-quarter close), but the software approval is due **Wednesday**.",4.836941719055176,0.411,0.125,0.2329,0.6839,106,0.0,6.94,
E01,single,formal,Gemini 2.0 Flash,CS02,casual,"Hey Sarah,

Marcus from Finance needs your help with the Q3 budget review. You need to:

*   Approve software licensing renewals ($42k) by **Wednesday COB**.
*   Sign off on contractor invoices ($18.5k).
*   Explain a $7.2k travel expense variance.

He wants to chat tomorrow morning (9-11 AM EST) to discuss. Let him know if that works for you.",1.576770305633545,0.4898,0.2083,0.3469,0.3742,58,0.0,4.53,
E01,single,formal,Llama 3 8B,CS02,casual,"Here's a quick summary:

Hi Sarah, just a follow-up on the Q3 budget review. You need to:

* Approve software licensing renewals ($42,000) by Wednesday
* Sign off on contractor invoices ($18,500)
* Explain a $7,200 variance in travel expenses

Marcus wants to touch base with you about these items, and suggests a call tomorrow morning between 9:00-11:00 AM EST to discuss.",1.6022424697875977,0.4299,0.0571,0.2804,0.4323,67,0.6,14.91,
E01,single,formal,GPT-4o-mini,CS03,casual,"Here's the short version:

**What happened:** Marcus from finance is following up on the Q3 budget review. There are three urgent items that need your attention before the quarter ends on Friday.

**What matters:** 
1. You need to approve $42,000 for software licensing renewals by Wednesday.
2. You have pending contractor invoices totaling $18,500 that need your signature.
3. There's a $7,200 discrepancy in travel expenses that requires a written explanation for an audit.

**What you should do:** Confirm you received this email and let Marcus know if you can have a quick call tomorrow morning between 9:00 AM and 11:00 AM to discuss these items.",4.171108245849609,0.3399,0.053,0.2614,0.729,113,0.0,8.56,
E01,single,formal,GPT-4o,CS03,casual,"Marcus from finance needs you to handle three urgent budget issues by Friday: approve $42,000 for software licenses by Wednesday, sign off on $18,500 in contractor invoices, and explain a $7,200 travel expense discrepancy. Confirm you got the message and let him know if you can chat tomorrow morning between 9-11 AM EST.",2.1414551734924316,0.4124,0.1053,0.3093,0.3677,57,0.0,13.12,
E01,single,formal,Claude Haiku,CS03,casual,"# What Happened
Marcus from Finance is following up on three budget items that need your approval before Friday's quarter close.

# What Matters (Action Items)
1. **Software licensing renewal** ($42K) — needs your approval by **Wednesday end of day**
2. **Contractor invoices** ($18.5K) — waiting for your sign-off
3. **Travel expense variance** ($7.2K) — you need to write an explanation for the auditors

# What You Should Do
- Confirm you got this email
- Let Marcus know if you can meet tomorrow morning (9-11 AM EST) to discuss
- Get those approvals/explanations ready before Friday

**Bottom line:** Three budget items need your sign-off this week. Wednesday is the hard deadline for at least one of them.",3.6333048343658447,0.3846,0.1558,0.2949,0.7484,116,0.0,7.87,
E01,single,formal,Claude Sonnet 4.6,CS03,casual,"Here's the gist:

**Marcus from Finance needs three things from you before Friday's quarter close:**

1. **Approve $42K** for software licensing renewals — due **Wednesday EOD**
2. **Sign off on $18.5K** in contractor invoices from ops — also pending
3. **Write up an explanation** for a $7,200 travel expense discrepancy (audit requirement)

**What to do right now:**
- Reply to confirm you got the email
- Let him know if you can jump on a call tomorrow between 9–11am EST
- Start pulling together that travel expense explanation — audits don't like waiting

The Wednesday deadline is the most urgent piece. Don't let that one slip.",6.231229066848755,0.3129,0.0828,0.2177,0.6903,107,0.0,8.79,
E01,single,formal,Gemini 2.0 Flash,CS03,casual,"Okay, so Finance (Marcus) is chasing you on three budget issues from last week's meeting that need to be sorted ASAP before the end of the quarter (Friday).

*   **Big one:** $42k for software licenses needs your approval by Wednesday.
*   **Medium one:** $18.5k in contractor invoices are waiting for your signature.
*   **Small one:** $7.2k travel expense difference needs a written explanation from you.

**Basically, you need to act fast.** Marcus wants to chat tomorrow morning (9-11 AM EST) to get this sorted. Reply to him ASAP to confirm you got the email and whether you can talk tomorrow.",4.399230241775513,0.3972,0.1295,0.3262,0.6516,101,0.0,6.43,
E01,single,formal,Llama 3 8B,CS03,casual,"Hey Sarah!

So, Marcus from finance sent you an email to follow up on some budget stuff. Here's the lowdown:

* There are three things that need your attention before the end of the quarter on Friday:
	+ Approve some software licensing renewals ($42,000) by Wednesday
	+ Sign off on some contractor invoices ($18,500) from the operations team
	+ Explain a $7,200 variance in travel expenses for audit purposes
* Marcus wants to touch base with you to go over these items. He's available for a quick call tomorrow morning between 9:00 AM and 11:00 AM EST.

Just confirm receipt of the email and let him know if you're free for a call tomorrow, and you're good to go!",2.951908826828003,0.3313,0.0373,0.2331,0.7935,123,0.0,10.5,
E01,single,formal,GPT-4o-mini,TM_FORMAL,tone_matched,"Subject: Follow-Up on Q3 Budget Review

Dear Sarah,

Marcus Chen, the Finance Director, is following up on the Q3 budget review discussed in last Tuesday's leadership meeting. He highlights three urgent items that require your attention before the end-of-quarter close on Friday:

1. Approval of software licensing renewals for the analytics platform ($42,000) is needed by Wednesday COB.
2. Sign-off on contractor invoices totaling $18,500 from the operations team is pending.
3. A written explanation for a $7,200 variance in the travel expense category is required for audit purposes.

Marcus requests confirmation of receipt of this email and inquires about your availability for a brief call tomorrow morning between 9:00 AM and 11:00 AM EST to address these items.

Best regards,
Marcus Chen",3.3727002143859863,0.3468,0.0585,0.2197,0.8581,133,0.8958,11.6,
E01,single,formal,GPT-4o,TM_FORMAL,tone_matched,"Marcus Chen, Finance Director, is following up on the Q3 budget review discussed in the recent leadership meeting. Three urgent items need Sarah's attention before the quarter ends on Friday: approval of $42,000 for software licensing renewals by Wednesday COB, sign-off on $18,500 in contractor invoices from the operations team, and a written explanation for a $7,200 variance in travel expenses for audit purposes. Marcus requests confirmation of receipt and proposes a call between 9:00 AM and 11:00 AM EST tomorrow to discuss these items.",1.930584192276001,0.4697,0.1692,0.3485,0.5935,92,0.0,16.12,
E01,single,formal,Claude Haiku,TM_FORMAL,tone_matched,"**SUMMARY: Q3 Budget Review Follow-Up**

**Purpose:** Follow-up on Q3 budget review items requiring immediate attention before end-of-quarter close on Friday.

**Key Facts:**
- Three line items identified by the finance committee require action
- End-of-quarter deadline: Friday

**Required Actions and Deadlines:**

1. **Software Licensing Renewals** – Approve analytics platform renewal ($42,000)
   - Deadline: Wednesday close of business

2. **Contractor Invoices** – Provide sign-off on operations team invoices ($18,500)
   - Deadline: Before Friday close

3. **Travel Expense Variance** – Submit written explanation for $7,200 variance
   - Purpose: Audit compliance
   - Deadline: Before Friday close

**Additional Request:**
Sender requests confirmation of message receipt and proposes a brief call tomorrow morning (9:00 AM – 11:00 AM EST) to discuss items.

**Sender:** Marcus Chen, Finance Director",2.8958449363708496,0.3415,0.0864,0.2439,0.8,124,0.0538,14.07,
E01,single,formal,Claude Sonnet 4.6,TM_FORMAL,tone_matched,"**Summary: Q3 Budget Review – Action Required**

**From:** Marcus Chen, Finance Director
**To:** Sarah

Marcus Chen is following up on outstanding Q3 budget items identified during last Tuesday's leadership meeting, all of which must be resolved prior to the **end-of-quarter close on Friday.**

---

**Required Actions and Deadlines:**

1. **Software Licensing Renewal – Due Wednesday COB**
Departmental approval needed for analytics platform renewal valued at **$42,000.**

2. **Contractor Invoice Sign-Off – Pending**
Sarah's authorization is required for operations team invoices totaling **$18,500.**

3. **Travel Expense Variance – Written Explanation Required**
A **$7,200 discrepancy** in the travel expense category must be documented for audit compliance.

---

**Requested Response:**

Sarah is asked to:
- **Confirm receipt** of this communication
- **Advise on availability** for a brief call the following morning

Marcus Chen is available for a call **tomorrow between 9:00 AM and 11:00 AM EST.**

---

**Total Financial Items Under Review:** $67,700",6.521308660507202,0.3125,0.1158,0.2292,0.9806,152,0.0,14.62,
E01,single,formal,Gemini 2.0 Flash,TM_FORMAL,tone_matched,"Marcus Chen, Finance Director, is following up with Sarah regarding three outstanding items from the Q3 budget review requiring immediate attention before the end-of-quarter close on Friday. Sarah's department needs to approve $42,000 in software licensing renewals by Wednesday COB. Sarah also needs to sign off on $18,500 in contractor invoices. Finally, a written explanation is required from Sarah regarding a $7,200 variance in the travel expense category. Marcus requests confirmation of receipt and proposes a call tomorrow morning between 9:00 AM and 11:00 AM EST to discuss these items.",2.9040849208831787,0.4493,0.1029,0.2754,0.6323,98,0.0,12.4,
E01,single,formal,Llama 3 8B,TM_FORMAL,tone_matched,"Here is a professional summary of the email:

Subject: Q3 Budget Review Follow-up

The email is a follow-up on the Q3 budget review discussed during the leadership meeting on Tuesday. The finance committee identified three line items requiring immediate attention before the end-of-quarter close on Friday. The key items are:

1. Software licensing renewals for the analytics platform ($42,000) requiring approval from Sarah's department by Wednesday COB.
2. Contractor invoices totaling $18,500 submitted by the operations team pending Sarah's sign-off.
3. A $7,200 variance in the travel expense category requiring a written explanation for audit purposes.

Sarah is requested to confirm receipt of the email and advise if a brief call tomorrow morning (between 9:00 AM and 11:00 AM EST) would be convenient to address these items.

Required actions:

* Confirm receipt of the email
* Provide approval for software licensing renewals by Wednesday COB
* Sign off on contractor invoices totaling $18,500
* Provide a written explanation for the $7,200 variance in the travel expense category

Deadline: Friday (end-of-quarter close)",3.6442861557006836,0.2691,0.0543,0.2063,1.1806,183,0.0,13.77,
